Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01568.png,1,729,729,38.531,255,255,99.154,30.919,30.021,83.972,0.932,0.960,31.953,15,37,69.864,30.000,185895,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00110.png,1,1498,1498,44.530,255,255,142.953,44.280,43.074,132.910,0.921,0.970,45.607,16,11,127.875,43.000,381990,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01226.png,1,530,530,33.125,255,255,84.912,26.234,25.723,8.095,0.924,0.948,27.295,7,18,171.573,26.000,135150,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00138.png,1,1154,1154,43.547,255,255,124.468,39.098,37.581,2.466,0.936,0.970,40.025,7,29,12.995,37.000,294270,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00886.png,1,934,934,40.538,255,255,111.983,34.665,34.306,29.843,0.936,0.967,35.847,8,16,149.859,34.000,238170,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01540.png,1,414,414,31.969,255,255,75.598,23.255,22.667,176.650,0.910,0.939,24.759,10,8,133.363,23.000,105570,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00892.png,1,971,971,37.694,255,255,117.882,39.954,30.943,107.133,0.878,0.951,40.804,18,9,107.103,31.698,247605,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01554.png,1,571,571,33.198,255,255,88.083,27.397,26.537,14.533,0.925,0.953,28.601,12,33,53.531,26.000,145605,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01232.png,1,737,737,37.222,255,255,99.740,31.269,30.010,59.440,0.931,0.961,32.450,13,36,56.310,30.000,187935,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00460.png,1,649,649,35.936,255,255,96.326,30.883,26.757,141.860,0.879,0.942,33.287,8,13,147.265,27.828,165495,255,NaN,NaN
