Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01809.png,1,741,741,37.424,255,255,100.569,30.952,30.481,149.031,0.921,0.956,32.450,8,14,146.310,31.000,188955,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01808.png,1,667,667,33.721,255,255,95.154,29.980,28.327,58.777,0.926,0.957,30.806,9,33,35.754,28.991,170085,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01820.png,1,593,593,37.062,255,255,89.497,28.048,26.920,48.441,0.930,0.956,29.682,7,28,32.619,27.000,151215,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00280.png,1,773,773,36.548,255,255,101.740,32.602,30.189,168.085,0.938,0.965,33.615,7,18,157.249,30.000,197115,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00294.png,1,745,745,37.626,255,255,100.326,31.485,30.128,5.168,0.930,0.960,32.696,8,29,23.429,30.000,189975,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01834.png,1,683,683,36.939,255,255,97.154,30.045,28.944,58.585,0.909,0.953,31.064,13,34,56.821,29.516,174165,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01607.png,1,725,725,36.616,255,255,99.983,31.161,29.623,31.549,0.911,0.953,33.242,7,28,21.161,30.000,184875,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00519.png,1,1172,1172,45.961,255,255,125.640,39.099,38.166,33.840,0.933,0.970,40.804,8,36,36.027,38.000,298860,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01161.png,1,1013,1013,43.070,255,255,117.640,35.953,35.875,156.101,0.920,0.964,37.108,6,19,165.964,36.000,258315,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01175.png,1,654,654,37.075,255,255,93.497,29.209,28.508,96.338,0.940,0.960,30.414,14,8,117.408,28.000,166770,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01613.png,1,836,836,38.668,255,255,106.569,33.011,32.245,15.323,0.925,0.961,34.409,13,37,54.462,32.000,213180,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00525.png,1,1260,1260,37.556,255,255,132.125,40.260,39.848,152.279,0.907,0.963,41.593,13,31,9.689,40.000,321300,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00243.png,1,509,509,27.588,255,255,82.669,25.989,24.937,13.630,0.936,0.953,26.926,7,24,15.068,25.000,129795,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00257.png,1,720,720,36.364,255,255,98.083,30.887,29.680,20.031,0.940,0.967,32.450,13,35,56.310,29.000,183600,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01149.png,1,520,520,32.520,255,255,84.083,26.565,24.923,81.252,0.924,0.951,27.459,18,7,100.491,25.000,132600,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00531.png,1,530,530,33.974,255,255,85.255,26.219,25.738,173.269,0.916,0.950,28.018,7,12,145.176,25.000,135150,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00900.png,1,1216,1216,43.305,255,255,129.054,39.542,39.155,49.554,0.917,0.967,41.400,11,39,37.147,39.000,310080,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00914.png,1,965,965,41.029,255,255,114.811,35.588,34.525,52.056,0.920,0.962,37.014,9,35,38.418,35.000,246075,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00082.png,1,1019,1019,36.974,255,255,117.054,36.131,35.909,134.001,0.935,0.965,37.947,20,45,71.565,36.000,259845,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00928.png,1,568,568,33.023,255,255,87.497,27.688,26.120,25.477,0.932,0.955,28.601,9,31,36.469,26.000,144840,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00096.png,1,697,697,36.839,255,255,96.326,29.938,29.643,22.480,0.944,0.963,31.385,9,31,30.651,29.000,177735,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01388.png,1,952,952,35.325,255,255,113.397,35.204,34.431,179.323,0.930,0.965,36.249,8,19,155.556,34.000,242760,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01363.png,1,1333,1333,43.279,255,255,135.296,41.967,40.442,60.097,0.915,0.967,43.278,12,43,40.314,40.000,339915,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01405.png,1,973,973,36.717,255,255,114.468,35.645,34.755,2.148,0.933,0.963,36.715,9,35,29.358,35.000,248115,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01411.png,1,853,853,36.360,255,255,107.397,33.191,32.722,10.150,0.929,0.963,34.482,7,31,16.858,33.000,217515,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01377.png,1,1408,1408,43.350,255,255,138.953,42.986,41.704,166.418,0.916,0.966,44.385,7,19,157.479,42.000,359040,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00069.png,1,808,808,34.354,255,255,103.983,32.177,31.972,104.671,0.939,0.964,33.615,18,9,112.751,32.000,206040,255,NaN,NaN
