Tag,Ball-Powder Ratio,Jar,20mm Run Time (Hours),10mm Run Time (Hours),6mm Run Time (Hours),Total Run Time (Hours),Circ.,Feret,AR,Round
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.668,61.62,1.346,0.743
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.644,38.601,1.284,0.779
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.768,25.318,1.617,0.618
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.656,32.202,1.267,0.789
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.722,41.761,1.236,0.809
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.742,27.074,1.37,0.73
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.778,25.0,1.118,0.894
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.799,13.601,1.167,0.857
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.799,19.416,1.404,0.712
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.813,18.028,1.067,0.937
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.773,13.892,1.103,0.907
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.788,30.871,1.575,0.635
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.796,31.321,1.519,0.658
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.72,18.682,1.56,0.641
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.782,25.0,1.062,0.942
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.827,33.422,1.134,0.882
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.912,9.849,1.386,0.722
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.65,13.601,1.3,0.769
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.653,38.013,1.599,0.625
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.581,42.638,1.307,0.765
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.808,12.53,1.662,0.602
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.743,25.942,1.266,0.79
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.769,21.095,1.457,0.686
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.845,20.809,1.59,0.629
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.732,31.145,1.203,0.831
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.6,42.485,1.576,0.634
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.766,16.643,1.596,0.627
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.674,32.757,1.262,0.792
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.891,18.028,1.271,0.787
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.73,34.928,1.225,0.816
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.642,19.416,1.921,0.521
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.871,11.402,1.357,0.737
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.835,29.069,1.05,0.952
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.599,17.117,2.19,0.457
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.805,29.275,1.108,0.903
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.698,28.16,1.416,0.706
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.868,17.692,1.315,0.76
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.601,18.788,1.272,0.786
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.8,19.416,1.488,0.672
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.782,14.213,1.799,0.556
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.992,12.207,1.271,0.787
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.802,22.561,1.448,0.691
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.754,28.844,1.037,0.964
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.74,30.529,1.22,0.819
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.737,22.361,1.363,0.734
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.671,10.63,1.1,0.909
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.801,21.26,1.287,0.777
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.541,16.155,1.402,0.713
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.791,22.204,1.629,0.614
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.764,15.264,1.058,0.945
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.797,10.817,1.319,0.758
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.801,28.653,1.166,0.858
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.906,11.662,1.197,0.835
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.766,11.18,1.45,0.689
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.847,12.083,1.118,0.894
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.894,15.524,1.056,0.947
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.736,22.204,1.702,0.588
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.715,16.763,1.467,0.682
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.877,13.892,1.185,0.844
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.847,35.847,1.149,0.87
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.569,34.015,1.513,0.661
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.795,17.889,1.324,0.755
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.693,20.616,1.807,0.553
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.927,10.0,1.077,0.928
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.569,19.209,1.23,0.813
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.828,26.627,1.287,0.777
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.924,11.705,1.315,0.76
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.889,11.18,1.392,0.719
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.909,15.297,1.128,0.887
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.993,10.296,1.128,0.887
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.782,27.295,1.493,0.67
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.605,47.508,1.684,0.594
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.834,19.849,1.226,0.816
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.855,27.459,1.112,0.9
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.875,14.422,1.594,0.627
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.809,18.868,1.198,0.834
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.878,18.439,1.298,0.771
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.831,19.416,1.526,0.655
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.88,17.0,1.146,0.872
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.795,16.401,1.141,0.876
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.683,27.295,1.185,0.844
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.74,28.862,1.296,0.771
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.889,11.18,1.2,0.833
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.731,37.443,1.581,0.633
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.57,51.078,1.463,0.684
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.614,30.083,1.184,0.845
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.906,12.166,1.234,0.81
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.934,11.662,1.092,0.916
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.817,25.807,1.114,0.897
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.864,16.763,1.39,0.719
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.453,61.911,1.027,0.974
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.85,21.954,1.195,0.837
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.738,21.84,1.705,0.586
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.916,9.899,1.147,0.872
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.815,11.18,1.183,0.845
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.781,23.195,1.421,0.704
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.766,16.401,1.53,0.654
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.804,19.105,1.211,0.825
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.684,16.125,1.56,0.641
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.905,10.44,1.147,0.872
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.768,20.591,1.375,0.728
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.764,36.401,1.069,0.936
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.885,12.369,1.331,0.751
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.643,47.434,1.476,0.677
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.777,15.133,1.154,0.866
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.744,19.925,1.138,0.879
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.872,13.601,1.307,0.765
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.604,23.324,1.646,0.608
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.794,25.612,1.241,0.806
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.76,37.0,1.234,0.811
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.857,12.53,1.403,0.713
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.656,34.928,1.216,0.822
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.864,25.0,1.394,0.717
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.803,19.698,1.276,0.784
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.883,14.866,1.28,0.781
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.712,12.806,1.23,0.813
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.882,13.0,1.232,0.812
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.883,18.028,1.003,0.997
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.818,18.028,1.529,0.654
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.774,39.205,1.667,0.6
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.968,11.18,1.22,0.82
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.771,12.042,1.324,0.755
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.768,30.083,1.165,0.858
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.78,13.601,1.643,0.609
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.572,20.809,1.47,0.68
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.848,9.849,1.327,0.753
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.78,26.476,1.238,0.808
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.96,14.318,1.121,0.892
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.848,17.493,1.193,0.838
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.833,20.125,1.2,0.833
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.808,20.224,1.408,0.71
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.895,24.187,1.183,0.845
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.801,21.84,1.599,0.625
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.795,14.213,1.474,0.678
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.923,16.125,1.197,0.835
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.829,13.0,1.359,0.736
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.933,9.434,1.028,0.973
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.734,21.84,1.589,0.629
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.884,11.18,1.307,0.765
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.635,22.136,1.88,0.532
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.61,32.757,1.489,0.672
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.85,13.892,1.368,0.731
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.846,12.53,1.284,0.779
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.716,19.698,1.084,0.923
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.726,21.471,1.127,0.888
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.92,13.892,1.456,0.687
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.811,13.153,1.382,0.724
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.865,15.264,1.058,0.945
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.927,9.849,1.406,0.711
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.732,21.401,1.324,0.756
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.711,12.53,1.719,0.582
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.576,34.986,2.209,0.453
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.839,22.472,1.065,0.939
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.784,32.202,1.32,0.758
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.858,18.028,1.237,0.808
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.9,18.868,1.11,0.901
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.819,22.472,1.086,0.921
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.857,16.155,1.333,0.75
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.805,20.881,1.271,0.787
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.797,31.623,1.178,0.849
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.792,19.416,1.642,0.609
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.751,16.279,1.351,0.74
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.887,12.649,1.181,0.846
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.857,15.652,1.146,0.873
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.725,27.514,1.272,0.786
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.843,16.279,1.347,0.742
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.736,22.204,1.333,0.75
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.812,18.682,1.154,0.867
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.927,11.18,1.185,0.844
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.807,40.262,1.36,0.735
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.858,16.643,1.111,0.9
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.792,19.416,1.235,0.81
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.823,19.209,1.301,0.769
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.769,14.422,1.687,0.593
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.816,11.705,1.132,0.883
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.634,30.364,1.713,0.584
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.844,10.817,1.232,0.811
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.914,13.416,1.172,0.853
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.66,31.064,1.556,0.643
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.635,31.305,1.095,0.913
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.625,37.483,1.236,0.809
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.791,24.739,1.145,0.873
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.862,13.0,1.536,0.651
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.786,13.0,1.48,0.676
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.756,14.866,1.527,0.655
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.78,27.659,1.359,0.736
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.836,15.0,1.431,0.699
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.519,28.231,1.568,0.638
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.76,15.652,1.292,0.774
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.838,14.56,1.145,0.873
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.758,10.44,1.866,0.536
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.854,24.042,1.083,0.923
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.691,37.443,1.451,0.689
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.811,15.652,1.436,0.696
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.927,9.849,1.283,0.78
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.922,13.0,1.145,0.873
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.857,17.72,1.08,0.926
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.847,21.587,1.376,0.727
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.581,47.927,1.886,0.53
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.912,13.892,1.05,0.952
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.803,20.396,1.281,0.78
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.879,19.416,1.321,0.757
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.771,16.492,1.234,0.81
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.685,24.042,1.704,0.587
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.611,35.903,1.382,0.724
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.78,19.723,1.892,0.529
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.89,13.601,1.125,0.889
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.757,15.264,1.531,0.653
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.665,22.672,2.149,0.465
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.904,9.434,1.223,0.818
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.832,13.342,1.396,0.716
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.758,26.077,1.136,0.88
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.742,29.069,1.476,0.677
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.815,12.369,1.49,0.671
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.701,34.713,1.394,0.717
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.723,27.857,1.273,0.785
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.778,23.345,1.214,0.824
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.774,13.892,1.264,0.791
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.818,18.439,1.343,0.745
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.886,10.198,1.145,0.873
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.723,10.817,1.235,0.809
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.545,43.324,1.261,0.793
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.748,11.18,1.834,0.545
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.88,12.207,1.078,0.928
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.627,34.986,1.662,0.602
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.798,27.514,1.303,0.767
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.734,15.232,2.076,0.482
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.828,35.903,1.279,0.782
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.927,9.22,1.163,0.86
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.77,18.028,1.786,0.56
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.846,11.705,1.155,0.866
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.844,25.632,1.095,0.913
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.87,19.925,1.31,0.763
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.84,18.028,1.304,0.767
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.792,23.324,1.644,0.608
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.858,15.62,1.308,0.764
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.79,23.087,1.306,0.766
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.762,17.804,1.207,0.828
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.569,20.125,1.812,0.552
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.597,27.659,2.505,0.399
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.756,41.677,1.438,0.695
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.878,21.19,1.338,0.747
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.681,21.954,1.761,0.568
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.777,22.825,1.351,0.74
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.739,21.541,1.221,0.819
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.743,35.805,1.356,0.737
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.841,14.318,1.131,0.884
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.797,13.892,1.304,0.767
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.758,38.013,1.407,0.711
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.546,22.204,1.944,0.514
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.791,18.439,1.148,0.871
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.897,10.77,1.101,0.908
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.888,20.881,1.141,0.876
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.611,38.013,1.425,0.702
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.686,22.204,1.149,0.871
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.788,13.601,1.21,0.826
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.838,28.862,1.115,0.897
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.909,12.369,1.082,0.924
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.83,21.19,1.456,0.687
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.84,13.153,1.508,0.663
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.889,10.44,1.145,0.873
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.891,10.817,1.175,0.851
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.866,9.849,1.392,0.718
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.804,17.205,1.492,0.67
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.831,9.434,1.199,0.834
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.929,13.0,1.19,0.84
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.957,12.207,1.278,0.783
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.77,16.553,1.393,0.718
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.674,13.892,1.992,0.502
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.888,11.402,1.174,0.852
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.79,13.153,1.357,0.737
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.755,9.487,1.424,0.702
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.731,26.926,1.223,0.817
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.892,14.866,1.165,0.859
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.791,8.544,1.069,0.936
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.825,13.038,1.185,0.844
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.817,20.248,1.348,0.742
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.636,24.207,1.547,0.646
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.727,39.962,1.573,0.636
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.775,23.409,1.249,0.801
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.864,9.434,1.145,0.873
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.839,25.554,1.125,0.889
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.757,14.866,1.405,0.712
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.757,44.777,1.335,0.749
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.825,16.155,1.272,0.786
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.654,19.416,1.299,0.77
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.638,21.471,1.491,0.671
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.848,15.0,1.22,0.82
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.877,14.213,1.213,0.824
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.496,20.248,1.707,0.586
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.83,9.849,1.449,0.69
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,1.0,8.544,1.114,0.898
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.791,33.601,1.148,0.871
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.933,11.705,1.055,0.948
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.928,9.22,1.376,0.727
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.647,41.437,1.595,0.627
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.737,14.318,1.173,0.852
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.823,17.088,1.226,0.816
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.75,17.088,1.65,0.606
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.837,25.298,1.264,0.791
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.777,15.62,1.302,0.768
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.785,22.204,1.253,0.798
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.751,35.114,1.414,0.707
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.936,10.44,1.178,0.849
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.889,10.296,1.185,0.844
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.722,27.295,2.064,0.484
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.796,16.763,1.236,0.809
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.73,30.887,1.367,0.731
G2-6,7:5:1,2,20.0,25.0,8.3,53.3,0.758,17.493,1.519,0.659
