Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00082.png,1,815,815.000,38.534,255,255,104.569,32.463,31.965,56.165,0.937,0.964,33.615,15.000,39.000,59.621,32.000,207825.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00096.png,1,713,713.000,30.946,255,255,98.569,31.238,29.061,177.948,0.922,0.956,32.757,9.000,20.000,167.661,29.000,181815.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00069.png,1,939,939.000,40.755,255,255,112.811,34.921,34.237,162.399,0.927,0.963,36.056,9.000,15.000,146.310,34.000,239445.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00041.png,1,971,971.000,42.144,255,255,115.054,35.281,35.042,175.942,0.922,0.960,36.401,7.000,18.000,159.076,35.000,247605.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00055.png,1,621,621.000,35.204,255,255,91.497,28.691,27.558,14.054,0.932,0.959,29.682,9.000,29.000,32.619,27.000,158355.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00109.png,1,651,651.000,35.208,255,255,94.326,29.025,28.557,17.536,0.919,0.955,30.017,8.000,14.000,150.018,29.000,166005.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00135.png,1,1048,1048.000,41.937,255,255,122.225,38.182,34.947,30.330,0.882,0.953,42.059,7.000,32.000,28.393,36.000,267240.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00121.png,1,636,636.000,36.934,255,255,92.912,28.765,28.151,26.454,0.926,0.956,29.833,9.000,31.000,39.560,28.000,162180.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00104.png,1,280,280.000,27.344,255,255,61.355,19.455,18.324,46.359,0.935,0.938,20.809,11.000,25.000,54.782,19.000,71400.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00110.png,1,1524,1524.000,41.776,255,255,148.368,45.164,42.964,42.894,0.870,0.954,49.396,14.000,55.000,58.241,43.827,388620.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00058.png,2,412,206.000,25.750,255,255,58.577,20.682,12.823,38.660,0.763,0.897,22.007,8.000,30.000,37.662,13.353,52530.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00070.png,1,860,860.000,38.932,255,255,109.154,33.909,32.292,130.762,0.907,0.957,36.715,13.000,7.000,119.358,32.774,219300.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00064.png,1,979,979.000,31.806,255,255,115.640,36.388,34.256,172.544,0.920,0.961,37.336,8.000,25.000,172.304,34.000,249645.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00065.png,1,744,744.000,37.614,255,255,101.154,31.026,30.532,57.752,0.914,0.954,32.202,9.000,33.000,36.158,31.000,189720.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00071.png,1,806,806.000,40.707,255,255,103.983,32.157,31.913,37.167,0.937,0.962,33.287,7.000,15.000,147.265,32.000,205530.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00059.png,1,240,240.000,22.556,255,255,63.113,23.335,13.095,85.043,0.757,0.892,24.739,11.000,31.000,75.964,14.000,61200.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00111.png,1,184,184.000,19.167,255,255,48.284,15.798,14.829,137.718,0.992,0.948,17.000,8.000,13.000,151.928,15.000,46920.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00105.png,1,659,659.000,35.660,255,255,95.154,29.001,28.932,38.628,0.915,0.952,30.265,19.000,37.000,82.405,29.000,168045.000,255,NaN,NaN
