Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00367.png,1,844,844,38.225,255,255,109.983,33.041,32.524,80.059,0.877,0.952,36.056,13,37,56.310,33.000,215220,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00164.png,1,1693,1693,47.825,255,255,153.439,47.215,45.655,112.413,0.904,0.967,48.270,12,13,129.958,46.000,431715,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00401.png,1,474,474,26.275,255,255,79.012,24.712,24.422,69.695,0.954,0.961,26.000,17,7,112.620,24.000,120870,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00398.png,1,1121,1121,43.099,255,255,123.054,38.634,36.944,37.868,0.930,0.969,40.000,9,36,36.870,37.000,285855,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00399.png,1,792,792,37.429,255,255,104.811,32.306,31.215,53.547,0.906,0.953,33.422,12,36,51.072,31.752,201960,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00366.png,1,1118,1118,41.346,255,255,123.054,38.237,37.228,173.932,0.928,0.968,39.560,7,21,163.856,37.000,285090,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00400.png,1,698,698,35.360,255,255,97.740,30.231,29.397,93.610,0.918,0.954,31.953,17,9,110.136,30.000,177990,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R01_00165.png,1,1731,1731,49.727,255,255,159.196,49.142,44.850,42.762,0.858,0.961,53.263,10,44,39.668,46.000,441405,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00414.png,1,674,674,36.531,255,255,95.497,30.411,28.219,178.213,0.929,0.961,31.064,8,28,33.179,28.000,171870,255,NaN,NaN
2024-10-30 P222 Group 2 Rev 2 R02 PP1_00372.png,1,877,877,38.874,255,255,108.811,33.601,33.232,157.946,0.931,0.963,34.713,6,20,168.366,33.000,223635,255,NaN,NaN
